C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2018-05-07T00:00:00.000Z,-1,1,0.3175087807680003,0.28770166559694965,1244672,984142,0.2247191071510315,0.017306245863437653,0.7845227122306824,48.303458334932536
2018-05-08T00:00:00.000Z,-1,1,0.2776821034706037,0.25693837822251697,1244672,1016873,0.2068965584039688,-0.006452239,0.6732729077339172,47.02435041418055
2018-05-09T00:00:00.000Z,-1,1,0.29547326306422095,0.26928133,1244672,1002817,0.23055554926395416,0.000927756,0.6981260776519775,54.97343449587525
2018-05-10T00:00:00.000Z,-1,1,0.3609985123521319,0.27840656354684423,1244672,1004957,0.3201196789741516,0.008342246,0.752931535,32.38095238095185
2018-05-11T00:00:00.000Z,-1,1,0.5833819948855062,0.23175691735083404,1244672,1067341,0.6315343379974365,0.24100227653980255,0.847089946,1.7216391945006855
2018-05-12T00:00:00.000Z,-1,1,0.5172553064772707,0.3155328593850621,1244672,1061498,0.5882353186607361,0.049876135,0.8816803097724915,20.809175974756382
2018-05-13T00:00:00.000Z,-1,1,0.10900224628498507,0.19481286116282182,1244672,1034400,0.026398561894893646,-0.014995617,0.37873753905296326,84.50483183685964
2018-05-14T00:00:00.000Z,-1,1,0.11212970397995686,0.19858671755460242,1244672,1071561,0.033133592,-0.011468151,0.3661971688270569,86.99216109894924
2018-05-15T00:00:00.000Z,-1,1,0.38156516283605535,0.3245419632069759,1244672,1004742,0.3897987902164459,-0.024678057,0.7876734137535095,13.35681240361789
2018-05-16T00:00:00.000Z,-1,1,0.29303048165219686,0.2611337594769925,1244672,1066961,0.23801958560943604,-0.004346373,0.6775221824645996,68.54612263731536
2018-05-17T00:00:00.000Z,-1,1,0.294384159,0.27431161303463214,1244672,991583,0.22811557352542877,0.005775809,0.703682542,58.97134999940693
2018-05-18T00:00:00.000Z,-1,1,0.31787328275156873,0.30787900143511915,1244672,1029819,0.24657991528511047,-0.010771993,0.766438365,43.838810721749326
2018-05-19T00:00:00.000Z,-1,1,0.1776800899364484,0.24965466628998725,1244672,992945,0.060515605,-0.024862487,0.5970370173454285,72.04590687530607
2018-05-20T00:00:00.000Z,-1,1,0.24688169926895848,0.31325645729938567,1244672,1067754,0.1373995542526245,-0.026229696,0.7356572151184082,48.54000158265407
2018-05-21T00:00:00.000Z,-1,1,0.391392802,0.3149654457174186,1244672,1068226,0.35027897357940674,0.013170827180147171,0.8364881277084351,36.937646645432935
2018-05-22T00:00:00.000Z,-1,1,0.34537009487614045,0.3075584112469992,1244672,983630,0.30902525782585144,0.008789431,0.7720057964324951,37.583607235617286
2018-05-23T00:00:00.000Z,-1,1,0.5435963087379453,0.2824995459142605,1244672,1016350,0.606050432,0.1709090918302536,0.8512304425239563,0.9644274314345367
2018-05-24T00:00:00.000Z,-1,1,0.45764833807706323,0.28353234510903713,1244672,993685,0.4887218177318573,0.052867960184812546,0.8163045644760132,29.5581046
2018-05-25T00:00:00.000Z,-1,1,0.425885904,0.29806153463861185,1244672,1004695,0.44940343499183655,-0.003734827,0.7970268726348877,11.40817661692549
2018-05-26T00:00:00.000Z,-1,1,0.4831163494925617,0.27495299616506325,1244672,1066976,0.5186125040054321,0.098524131,0.8267498016357422,37.649693859175116
2018-05-27T00:00:00.000Z,-1,1,0.6345194471793655,0.2744730081908887,1244672,1150712,0.7257462739944458,0.17946939170360565,0.9043958783149719,13.017241379310235
2018-05-28T00:00:00.000Z,-1,1,0.565048117,0.26206906816011455,1244672,1016627,0.6164665818214417,0.21710793673992157,0.854160726,0.07630073
2018-05-29T00:00:00.000Z,-1,1,0.632814689,0.22789535804335181,1244672,993175,0.6805170774459839,0.31280678510665894,0.8793946504592896,2.020302429054743
2018-05-30T00:00:00.000Z,-1,1,0.5117382523607332,0.27406399280500704,1244672,1005047,0.5479406714439392,0.11182795464992523,0.8282856345176697,1.4785602503912094
2018-05-31T00:00:00.000Z,-1,1,0.5268498544894487,0.26923221585965346,1244672,1067473,0.5843601822853088,0.10700096189975739,0.8363089561462402,16.167134126039105
2018-06-01T00:00:00.000Z,-1,1,0.5817377248070438,0.25451403856574956,1244672,983589,0.6222455501556396,0.2672390043735504,0.866190493,2.9350819471203016
2018-06-02T00:00:00.000Z,-1,1,0.545944172,0.23637620282484936,1244672,1016981,0.5805864334106445,0.2543627619743347,0.8108364939689636,13.62109174275632
2018-06-03T00:00:00.000Z,-1,1,0.42157955972955585,0.2786507485020304,1244672,998683,0.4353785812854767,0.0353598,0.7864166498184204,41.13070096630311
2018-06-04T00:00:00.000Z,-1,1,0.43759080031151915,0.29788663811785315,1244672,1004791,0.46960973739624023,0.000998203,0.8103739619255066,24.361245784367952
2018-06-05T00:00:00.000Z,-1,1,0.43353885695391486,0.2948379321065303,1244672,1067098,0.46821391582489014,0.024101637303829193,0.8048447370529175,30.883462669084633
2018-06-06T00:00:00.000Z,-1,1,0.4392798185637962,0.33380568120448734,1244672,995761,0.4598272740840912,0.004298479,0.8775047063827515,28.70503915053979
2018-06-07T00:00:00.000Z,-1,1,0.39578339836311144,0.27887478741004507,1244672,1016499,0.409606397,0.032951288,0.7599725127220154,36.73835203989969
2018-06-08T00:00:00.000Z,-1,1,0.5204955156900969,0.2591074322002215,1244672,993344,0.5570886731147766,0.1322992742061615,0.8352043032646179,18.093089508530525
2018-06-09T00:00:00.000Z,-1,1,0.401041645,0.3126775662993298,1244672,1036674,0.4372844398021698,-0.000492923,0.8028104305267334,35.483995038413994
2018-06-10T00:00:00.000Z,-1,1,0.5711236766819598,0.2214646892553009,1244672,1067233,0.6100946664810181,0.24645067751407623,0.8206686973571777,22.63200311092826
2018-06-11T00:00:00.000Z,-1,1,0.37327100466635016,0.283729531,1244672,983936,0.39162832498550415,0.007042626,0.7346660494804382,38.58960787923345
2018-06-12T00:00:00.000Z,-1,1,0.36857901401677623,0.28128691344310014,1244672,1016376,0.36920568346977234,0.005136986,0.7372615337371826,41.36603357045226
2018-06-13T00:00:00.000Z,-1,1,0.33194905880553977,0.2842079841224563,1244672,1021677,0.3070478141307831,0.000876712,0.7317985892295837,57.06988946
2018-06-14T00:00:00.000Z,-1,1,0.39647464786000786,0.3017161698042711,1244672,1005022,0.42336875200271606,-0.012124991,0.7668581008911133,19.493845190903738
2018-06-15T00:00:00.000Z,-1,1,0.2764585956852029,0.3080049498010658,1244672,1067264,0.1200215294957161,-0.015723463,0.7496135830879211,56.85482052669679
2018-06-16T00:00:00.000Z,-1,1,0.39441284857787795,0.2954691028796367,1244672,1016715,0.41066235303878784,0.009502375,0.7789331078529358,46.35435630403996
2018-06-17T00:00:00.000Z,-1,1,0.35354549161095616,0.29531865388611533,1244672,1016438,0.30630630254745483,0.010584957897663116,0.7739307284355164,63.409045102833936
2018-06-18T00:00:00.000Z,-1,1,0.397835648,0.2751018303389262,1244672,993348,0.4331575334072113,0.008990319,0.74453336,39.453056612182564
2018-06-19T00:00:00.000Z,-1,1,0.49803543847808973,0.29014121319087327,1244672,1004683,0.5618051290512085,0.032110091,0.81504941,11.022588535307833
2018-06-20T00:00:00.000Z,-1,1,0.5522479123142475,0.27673527486391214,1244672,1067131,0.6168795228004456,0.090649873,0.8603036999702454,18.92351625821645
2018-06-21T00:00:00.000Z,-1,1,0.5345477619475746,0.27346806330295526,1244672,983997,0.592620313,0.1761675775051117,0.835146427,8.36904191
2018-06-22T00:00:00.000Z,-1,1,0.4710750949072656,0.2956216594201379,1244672,1016486,0.5233964920043945,0.012801631353795528,0.8243727684020996,35.10425705345687
2018-06-23T00:00:00.000Z,-1,1,0.14814925872621362,0.20058438378529114,1244672,993192,0.040298361,0.012635196559131145,0.49299532175064087,83.39629394
2018-06-24T00:00:00.000Z,-1,1,0.2801934115479682,0.2824714310086921,1244672,1033532,0.22005432844161987,0.000666769,0.7042370438575745,38.681917211329434
2018-06-25T00:00:00.000Z,-1,1,0.43613680534264515,0.31380945131365146,1244672,1067199,0.446026087,0.028447069227695465,0.8481062650680542,35.20366478281199
2018-06-26T00:00:00.000Z,-1,1,0.2994759929490742,0.28005949319879564,1244672,1004816,0.22447268664836884,0.010588029399514198,0.7271573543548584,54.222950436928464
2018-06-27T00:00:00.000Z,-1,1,0.17914225352836038,0.2588110429389474,1244672,1048440,0.044090979,-0.015922159,0.6528077721595764,85.56657425903887
2018-06-28T00:00:00.000Z,-1,1,0.23365117918554076,0.2756845697039221,1244672,996932,0.11793286353349686,-0.018323541,0.682921827,63.072576087833845
2018-06-29T00:00:00.000Z,-1,1,0.30200835740750376,0.31921518898999873,1244672,1013816,0.20315110683441162,-0.017651763,0.7923917174339294,50.12302041099124
2018-06-30T00:00:00.000Z,-1,1,0.11140532056693292,0.1997571593358595,1244672,1067145,0.028105503,0.001353383,0.42850401997566223,81.17244137511446
2018-07-01T00:00:00.000Z,-1,1,0.1674627526661941,0.25233617613269216,1244672,1017555,0.053451326,-0.013575135,0.5918167233467102,68.93671543741974
2018-07-02T00:00:00.000Z,-1,1,0.22024537271943614,0.2545482210766245,1244672,1038072,0.1280575543642044,0.020958254113793373,0.6286526918411255,63.73959342
2018-07-03T00:00:00.000Z,-1,1,0.2611629594079248,0.27965271810080855,1244672,993072,0.15752914547920227,-0.000833814,0.7341877818107605,62.139904610493616
2018-07-04T00:00:00.000Z,-1,1,0.44416500351882177,0.3455535316671806,1244672,1014166,0.4748915135860443,0.00466563,0.8590965867042542,16.24643176316432
2018-07-05T00:00:00.000Z,-1,1,0.6132855357532022,0.25585472583225666,1244672,1067090,0.6931416392326355,0.20064987242221832,0.8700733780860901,14.24356072124425
2018-07-06T00:00:00.000Z,-1,1,0.3771498112532896,0.2927971822047953,1244672,983856,0.3295873999595642,0.028615385,0.7988712191581726,45.160189558922035
2018-07-07T00:00:00.000Z,-1,1,0.5166913303980903,0.32324894769924867,1244672,1016634,0.6012641787528992,0.030342156067490578,0.871345043,13.414869451582984
2018-07-08T00:00:00.000Z,-1,1,0.36284626745495446,0.2902552289940498,1244672,993040,0.3165316581726074,0.026097326,0.7776728868484497,43.16144210593215
2018-07-09T00:00:00.000Z,-1,1,0.3977726573422738,0.3348714569040292,1244672,1004780,0.3705645203590393,-0.000142295,0.8454358577728271,28.176846247477748
2018-07-10T00:00:00.000Z,-1,1,0.3714468672921146,0.306090438,1244672,1067173,0.3219441771507263,0.01544186,0.8030796051025391,48.02224237882985
2018-07-11T00:00:00.000Z,-1,1,0.3160608433058678,0.3175848368445716,1244672,1019305,0.23558981716632843,-0.014516439,0.7924827933311462,46.28627971
2018-07-12T00:00:00.000Z,-1,1,0.4777958343305426,0.34016081116603447,1244672,1016486,0.5331317186355591,0.012605910189449787,0.876365602,19.60242959690792
2018-07-13T00:00:00.000Z,-1,1,0.39278843776640593,0.3086554329954369,1244672,993094,0.36312276124954224,0.011581615,0.8213012218475342,34.78165817360778
2018-07-14T00:00:00.000Z,-1,1,0.42645593942072973,0.3392837653639836,1244672,1004817,0.44393330812454224,-0.017553981,0.8492043018341064,18.600404410998387
2018-07-15T00:00:00.000Z,-1,1,0.3402864620503465,0.3067955527497482,1244672,1076547,0.2440720796585083,0.014866703189909458,0.8123965263366699,55.08817843866118
2018-07-16T00:00:00.000Z,-1,1,0.2272033018192343,0.277544339,1244672,1025946,0.12234273552894592,7.96052E-05,0.6828479170799255,59.705293380758874
2018-07-17T00:00:00.000Z,-1,1,0.17178855626248332,0.24659711394559486,1244672,1049432,0.068290025,-0.008612706,0.5784823298454285,66.73837328416374
2018-07-18T00:00:00.000Z,-1,1,0.18307853619290088,0.23576204303689635,1244672,996159,0.089513399,-0.013344813,0.5568004846572876,69.09980564397051
2018-07-19T00:00:00.000Z,-1,1,0.25945008192438124,0.3238766224953751,1244672,1004835,0.17322175204753876,-0.01347993,0.7519760131835938,45.43168902212743
2018-07-20T00:00:00.000Z,-1,1,0.2593118840148932,0.293718208,1244672,1078653,0.13144798576831818,-0.003998961,0.7608029246330261,62.450683355519644
2018-07-21T00:00:00.000Z,-1,1,0.39581446793842134,0.32855666620022067,1244672,983817,0.36404159665107727,0.005747668,0.8358420729637146,31.83876099748896
2018-07-22T00:00:00.000Z,-1,1,0.2864250689275501,0.3126032900116626,1244672,1016493,0.17238183319568634,-0.003109524,0.7885057330131531,47.97067214774429
